name	length	score	pvalue
NODE_927_length_358_cov_1.607261	358	0.399564910759403	0.266276067527309
NODE_928_length_358_cov_1.409241	358	0.104966813665312	0.661549155908639
NODE_930_length_358_cov_1.158416	358	0.274528698792221	0.39012909632572
NODE_932_length_357_cov_1.619205	357	0.0238380058355224	0.909433962264151
NODE_933_length_357_cov_1.245033	357	0.0703815240555759	0.749990069513406
NODE_934_length_357_cov_1.132450	357	0.371484431640034	0.289394240317776
NODE_935_length_357_cov_1.026490	357	0.0868496431223854	0.705719960278054
NODE_936_length_357_cov_1.013245	357	0.254693656533745	0.41382323733863
NODE_937_length_357_cov_0.884106	357	0.261227252426093	0.405640516385303
NODE_938_length_356_cov_1.176080	356	0.917906202714865	0.0101688182720953
NODE_939_length_356_cov_0.883721	356	0.0858351287522598	0.708659384309831
NODE_940_length_355_cov_1.616667	355	0.148018626180112	0.571459781529295
NODE_941_length_355_cov_1.470000	355	0.0308862617703344	0.881390268123138
NODE_942_length_355_cov_0.720000	355	0.743920022267385	0.0658391261171797
NODE_943_length_354_cov_2.367893	354	0.0928750131873663	0.690407149950348
NODE_944_length_354_cov_1.809365	354	0.224703712719871	0.452234359483615
NODE_945_length_354_cov_1.739130	354	0.0019825580648952	0.996742800397219
NODE_946_length_354_cov_1.468227	354	0.013961028959927	0.949572989076465
NODE_947_length_354_cov_1.391304	354	0.123173296674817	0.620337636544191
NODE_948_length_354_cov_1.046823	354	0.722364196393329	0.0747368421052632
NODE_949_length_354_cov_0.896321	354	0.152781140641867	0.562442899702085
NODE_950_length_353_cov_1.651007	353	0.174161090874553	0.525640516385303
NODE_951_length_353_cov_1.634228	353	0.00491440786267331	0.987567030784508
NODE_952_length_353_cov_1.617450	353	0.00148706038995881	0.997894736842105
NODE_953_length_353_cov_1.251678	353	0.315732904952969	0.344786494538232
NODE_954_length_353_cov_1.187919	353	0.0192697840440308	0.927249255213505
NODE_955_length_353_cov_0.691275	353	0.157799062753473	0.553525322740814
NODE_956_length_352_cov_1.861953	352	0.333628205429236	0.325739821251241
NODE_957_length_352_cov_1.484848	352	0.204667533463849	0.479424031777557
NODE_959_length_351_cov_4.584459	351	0.270475723823081	0.39441906653426
NODE_960_length_351_cov_1.793919	351	0.208623096804913	0.47408142999007
NODE_961_length_351_cov_1.652027	351	0.544110774972296	0.166573982125124
NODE_962_length_351_cov_1.358108	351	0.0334600814106308	0.872591857000993
NODE_963_length_351_cov_1.307432	351	0.121742617236089	0.623316782522344
NODE_965_length_351_cov_1.199324	351	0.0214487387954767	0.918291956305859
NODE_966_length_351_cov_0.878378	351	0.529205807630324	0.175610724925521
NODE_967_length_351_cov_0.875000	351	0.00376689006035826	0.991459781529295
NODE_968_length_351_cov_0.844595	351	0.555651649676885	0.159721946375372
NODE_969_length_351_cov_0.760135	351	0.126400765862671	0.613843098311817
NODE_971_length_350_cov_1.742373	350	0.205666266839557	0.478272095332671
NODE_972_length_350_cov_1.332203	350	0.0916005184822997	0.693604766633565
NODE_973_length_350_cov_1.057627	350	0.0926121839983838	0.691002979145978
NODE_974_length_350_cov_0.898305	350	0.00547644852563834	0.985620655412115
NODE_975_length_350_cov_0.810169	350	0.696793252943488	0.0862959285004965
NODE_977_length_350_cov_0.718644	350	0.135979280492622	0.593843098311817
NODE_979_length_349_cov_1.653061	349	0.235088889995806	0.438331678252234
NODE_980_length_349_cov_0.914966	349	0.205870150112083	0.478073485600794
NODE_981_length_349_cov_0.901361	349	0.104475341325497	0.662859980139027
NODE_982_length_348_cov_1.825939	348	0.944333367879024	0.00498510427010924
NODE_983_length_348_cov_1.651877	348	0.17269472465316	0.528123138033764
NODE_984_length_348_cov_1.221843	348	0.353637677197243	0.306335650446872
NODE_985_length_348_cov_1.068259	348	0.0752107760597801	0.736385302879841
NODE_986_length_348_cov_1.027304	348	0.00825756931600647	0.974399205561073
NODE_987_length_348_cov_0.819113	348	0.547819992370423	0.164150943396226
NODE_988_length_347_cov_2.267123	347	0.450158662791423	0.227169811320755
NODE_989_length_347_cov_1.386986	347	0.187510261270417	0.504369414101291
NODE_990_length_347_cov_1.356164	347	0.00955546406587235	0.968520357497517
NODE_991_length_347_cov_0.921233	347	0.260714873326202	0.406256206554121
NODE_992_length_347_cov_0.777397	347	0.481839289210322	0.205958291956306
NODE_993_length_346_cov_1.371134	346	0.820440646002873	0.0376365441906653
NODE_994_length_346_cov_1.213058	346	0.471481842701179	0.212909632571996
NODE_995_length_346_cov_1.089347	346	0.157384485715214	0.554141012909633
NODE_996_length_346_cov_1.020619	346	0.505747982916014	0.190347567030785
NODE_997_length_346_cov_0.975945	346	0.326074974391063	0.333743793445879
NODE_998_length_346_cov_0.749141	346	0.869711042334309	0.0219662363455809
NODE_1000_length_345_cov_1.372414	345	0.0176009341697425	0.934438927507448
NODE_1002_length_344_cov_1.553633	344	0.520686986102394	0.180913604766634
NODE_1003_length_344_cov_1.038062	344	0.495879332357868	0.197060575968222
NODE_1004_length_344_cov_0.955017	344	0.0476904006415346	0.820377358490566
NODE_1006_length_343_cov_2.142361	343	0.0444932735572227	0.831559086395233
NODE_1007_length_343_cov_1.854167	343	0.0232483234217001	0.911717974180735
NODE_1010_length_343_cov_1.065972	343	0.22580851511438	0.450685203574975
NODE_1011_length_343_cov_0.958333	343	0.0108498574622165	0.962562065541211
NODE_1012_length_343_cov_0.934028	343	0.0674062403447999	0.758550148957299
NODE_1014_length_342_cov_1.216028	342	0.285243623948913	0.377715988083416
NODE_1015_length_342_cov_1.181185	342	0.0169423021285043	0.937298907646475
NODE_1017_length_342_cov_0.773519	342	0.250938687888717	0.41862959285005
NODE_1018_length_342_cov_0.756098	342	0.0424599527304158	0.839265143992056
NODE_1019_length_341_cov_1.713287	341	0.0136436686211633	0.950784508440914
NODE_1020_length_341_cov_1.653846	341	0.0976014250734526	0.678828202581927
NODE_1021_length_341_cov_1.541958	341	0.319102356494548	0.340993048659384
NODE_1022_length_341_cov_1.524476	341	0.00943163613452181	0.969155908639523
NODE_1023_length_341_cov_0.933566	341	0.460671500980251	0.220377358490566
NODE_1024_length_341_cov_0.825175	341	0.458337053068968	0.221767626613704
NODE_1025_length_341_cov_0.762238	341	0.0884701591425336	0.701648460774578
NODE_1026_length_340_cov_0.929825	340	0.162292566164129	0.545422045680238
NODE_1030_length_339_cov_1.250000	339	0.568336722378957	0.15253227408143
NODE_1031_length_339_cov_0.894366	339	0.292601188261491	0.369076464746773
NODE_1032_length_338_cov_1.558304	338	0.898364296187281	0.0140019860973188
NODE_1033_length_338_cov_1.265018	338	0.0160922875547319	0.940814299900695
NODE_1034_length_338_cov_1.236749	338	0.593493719020911	0.137934458788481
NODE_1035_length_338_cov_1.091873	338	0.0404592066764649	0.846196623634558
NODE_1037_length_337_cov_2.053191	337	0.215632984350345	0.46428997020854
NODE_1038_length_337_cov_1.262411	337	0.0446498806176313	0.830943396226415
NODE_1040_length_337_cov_1.109929	337	0.0155031204116022	0.943157894736842
NODE_1041_length_337_cov_0.868794	337	0.35163457834591	0.307944389275075
NODE_1043_length_336_cov_2.067616	336	0.111996288136798	0.645283018867924
NODE_1044_length_336_cov_1.430605	336	0.0468150437574918	0.823376365441907
NODE_1045_length_336_cov_1.306050	336	0.00309829962385182	0.993267130089374
NODE_1046_length_336_cov_0.818505	336	0.15067629262438	0.56669314796425
NODE_1047_length_335_cov_1.885714	335	0.0241415757755523	0.908401191658391
NODE_1048_length_335_cov_1.553571	335	0.245112360264701	0.425422045680238
NODE_1050_length_334_cov_0.942652	334	0.213273108269364	0.467666335650447
NODE_1052_length_333_cov_1.748201	333	0.271072022931187	0.393922542204568
NODE_1053_length_333_cov_1.179856	333	0.0153844798047345	0.943733862959285
NODE_1054_length_332_cov_2.155235	332	0.27882674626942	0.384846077457795
NODE_1055_length_332_cov_1.779783	332	0.443570637042719	0.23201588877855
NODE_1056_length_332_cov_1.494585	332	0.370089067521338	0.29116186693148
NODE_1057_length_332_cov_1.393502	332	0.0854722589696203	0.70961271102284
NODE_1058_length_332_cov_0.956679	332	0.624519850537566	0.121509433962264
NODE_1059_length_332_cov_0.935018	332	0.00334018288701121	0.992552135054618
NODE_1060_length_331_cov_2.746377	331	0.00318399401806272	0.993008937437935
NODE_1061_length_331_cov_2.286232	331	0.184130143847825	0.509414101290963
NODE_1062_length_331_cov_1.442029	331	0.0109235160998587	0.962303872889772
NODE_1063_length_331_cov_1.134058	331	0.088803169722951	0.700834160873883
NODE_1064_length_331_cov_1.123188	331	0.0280052505759733	0.893147964250248
NODE_1065_length_331_cov_0.989130	331	0.0593329149833493	0.782820258192651
NODE_1066_length_331_cov_0.967391	331	0.428441516478752	0.243277060575968
NODE_1067_length_331_cov_0.963768	331	0.571111881654086	0.1506454816286
NODE_1068_length_331_cov_0.931159	331	0.486104743736863	0.203058589870904
NODE_1069_length_331_cov_0.873188	331	0.438685732930909	0.236067527308838
NODE_1070_length_331_cov_0.764493	331	0.171767060223124	0.529572989076465
NODE_1071_length_330_cov_1.792727	330	0.0294402492967867	0.887149950347567
NODE_1072_length_330_cov_1.425455	330	0.959624718983526	0.00272095332671301
NODE_1073_length_330_cov_1.283636	330	0.253586511339898	0.415273088381331
NODE_1074_length_330_cov_1.218182	330	0.000967295503861728	0.999066534260179
NODE_1075_length_330_cov_1.134545	330	0.305049587174894	0.356146971201589
NODE_1076_length_330_cov_1.116364	330	0.13831390909954	0.589255213505462
NODE_1077_length_330_cov_0.818182	330	0.188184768883912	0.503495531281033
NODE_1078_length_329_cov_1.930657	329	0.0224331241901224	0.914339622641509
NODE_1079_length_329_cov_1.620438	329	0.272679238723038	0.392313803376365
NODE_1080_length_329_cov_1.434307	329	0.127347750856976	0.611638530287984
NODE_1081_length_329_cov_0.762774	329	0.987271534811301	0.000139026812313803
NODE_1082_length_328_cov_1.912088	328	0.222584067374585	0.455233366434955
NODE_1083_length_328_cov_1.465201	328	0.353394128165759	0.306573982125124
NODE_1084_length_328_cov_1.399267	328	0.00849984339529451	0.973465739821251
NODE_1085_length_328_cov_1.304029	328	0.570444886362759	0.151082423038729
NODE_1086_length_328_cov_1.304029	328	0.00918616492049087	0.970347567030785
NODE_1087_length_328_cov_1.293040	328	0.0848707230078442	0.711102284011917
NODE_1088_length_328_cov_1.003663	328	0.0849273459151205	0.71098311817279
NODE_1089_length_327_cov_1.231618	327	0.188795657643589	0.502641509433962
NODE_1090_length_327_cov_1.231618	327	0.0230013787732721	0.912413108242304
NODE_1091_length_327_cov_1.132353	327	0.0411406070802743	0.843594836146971
NODE_1092_length_326_cov_2.125461	326	0.180707806025113	0.514597815292949
NODE_1093_length_326_cov_1.804428	326	0.470573548986655	0.213406156901688
NODE_1094_length_326_cov_1.295203	326	0.0464251762607961	0.824786494538232
NODE_1095_length_326_cov_0.981550	326	0.637221405429583	0.115054617676266
NODE_1096_length_326_cov_0.929889	326	0.0202101830100583	0.923714001986097
NODE_1098_length_325_cov_1.459259	325	0.316966721324043	0.343495531281033
NODE_1099_length_325_cov_1.400000	325	0.990196623574313	7.94438927507448e-05
NODE_1100_length_325_cov_1.000000	325	0.22331441835465	0.454141012909633
NODE_1102_length_324_cov_1.446097	324	0.383278159024912	0.279463753723932
NODE_1103_length_324_cov_1.412639	324	0.168959219795675	0.533982125124131
NODE_1104_length_324_cov_0.959108	324	0.596995264387592	0.13604766633565
NODE_1105_length_324_cov_0.828996	324	0.215197084792142	0.464726911618669
NODE_1106_length_323_cov_1.906716	323	0.0343335113382155	0.869036742800397
NODE_1107_length_323_cov_1.332090	323	0.353670285915343	0.306276067527309
NODE_1108_length_323_cov_1.324627	323	0.227338824883216	0.448540218470705
NODE_1109_length_323_cov_0.985075	323	0.153868493615582	0.560139026812314
NODE_1110_length_323_cov_0.813433	323	0.0375484095582414	0.856762661370407
NODE_1111_length_323_cov_0.764925	323	0.0321596892517687	0.876941410129096
NODE_1113_length_322_cov_1.318352	322	0.980990541988403	0.000655412115193645
NODE_1114_length_322_cov_1.310861	322	0.108413399990104	0.653763654419067
NODE_1116_length_322_cov_0.943820	322	0.33234204350372	0.326971201588878
NODE_1117_length_322_cov_0.808989	322	0.111160615493774	0.647110228401192
NODE_1121_length_321_cov_1.007519	321	0.244473051453051	0.426236345580933
NODE_1122_length_321_cov_0.992481	321	0.100717306599988	0.672174776564052
NODE_1123_length_321_cov_0.988722	321	0.561958187797889	0.156146971201589
NODE_1124_length_321_cov_0.845865	321	0.0257566873642448	0.90162859980139
NODE_1125_length_320_cov_1.788679	320	0.303311149810353	0.357974180734856
NODE_1126_length_320_cov_1.222642	320	0.191190366108474	0.499324726911619
NODE_1128_length_319_cov_2.537879	319	0.461621896373959	0.219781529294935
NODE_1129_length_319_cov_1.746212	319	0.366314814324326	0.294438927507448
NODE_1130_length_319_cov_1.511364	319	0.355679002361826	0.304369414101291
NODE_1131_length_319_cov_1.507576	319	0.376910499821855	0.284766633565045
NODE_1132_length_319_cov_1.488636	319	0.195292841331064	0.492909632571996
NODE_1133_length_319_cov_1.132576	319	0.252725643734339	0.416285998013903
NODE_1134_length_319_cov_1.128788	319	0.0181658281788639	0.931698113207547
NODE_1135_length_319_cov_1.011364	319	0.0448684821730348	0.830089374379345
NODE_1136_length_319_cov_1.007576	319	0.867060288429472	0.0229592850049652
NODE_1137_length_319_cov_0.988636	319	0.47230359824328	0.212333664349553
NODE_1138_length_319_cov_0.844697	319	0.152318054046448	0.563376365441907
NODE_1140_length_318_cov_1.387833	318	0.0810362922033949	0.721012909632572
NODE_1142_length_318_cov_1.186312	318	0.0531123168613613	0.802224428997021
NODE_1144_length_318_cov_0.931559	318	0.725696736522277	0.0732671300893744
NODE_1146_length_317_cov_1.629771	317	0.208212727178735	0.4746772591857
NODE_1147_length_317_cov_1.561069	317	0.058377833764162	0.785441906653426
NODE_1148_length_317_cov_1.351145	317	0.0176395145057748	0.934299900695134
NODE_1149_length_317_cov_1.125954	317	0.180474488756008	0.514995034756703
NODE_1150_length_317_cov_1.099237	317	0.413276432519497	0.255491559086395
NODE_1151_length_317_cov_1.015267	317	0.134558608719386	0.596762661370407
NODE_1152_length_317_cov_0.843511	317	0.398930615986683	0.266812313803376
NODE_1154_length_316_cov_1.409962	316	0.0203437180310953	0.923038728897716
NODE_1155_length_316_cov_1.137931	316	0.955351836551139	0.00325719960278054
NODE_1156_length_316_cov_1.137931	316	0.824710402358685	0.0361668321747766
NODE_1157_length_316_cov_0.816092	316	0.574082556931432	0.14901688182721
NODE_1161_length_315_cov_1.273077	315	0.524875431573573	0.178351539225422
NODE_1162_length_315_cov_1.226923	315	0.034446235913661	0.868639523336644
NODE_1163_length_315_cov_1.184615	315	0.313756864889903	0.346871896722939
NODE_1164_length_315_cov_1.003846	315	0.101627848974563	0.669791459781529
NODE_1167_length_315_cov_0.842308	315	0.467360483846042	0.215729890764647
NODE_1170_length_314_cov_1.694981	314	0.0115720776608184	0.959622641509434
NODE_1171_length_314_cov_1.281853	314	0.307432445744718	0.353426017874876
NODE_1172_length_314_cov_1.200772	314	0.330784528320233	0.328619662363456
NODE_1173_length_314_cov_1.027027	314	0.357672014277795	0.302303872889772
NODE_1174_length_314_cov_0.980695	314	0.643136260699108	0.112234359483615
NODE_1175_length_314_cov_0.976834	314	0.564323009992879	0.154875868917577
NODE_1180_length_314_cov_0.667954	314	0.262512721765925	0.403992055610725
NODE_1181_length_313_cov_2.011628	313	0.394605497451028	0.27012909632572
NODE_1183_length_313_cov_1.430233	313	0.176751636714117	0.520973187686197
NODE_1184_length_313_cov_1.391473	313	0.0855557405117478	0.709414101290963
NODE_1185_length_313_cov_1.042636	313	0.0880190911282003	0.702979145978153
NODE_1186_length_313_cov_1.027132	313	0.00325786686013819	0.992770605759682
NODE_1187_length_313_cov_0.910853	313	0.0434525845065412	0.835690168818272
NODE_1188_length_313_cov_0.848837	313	0.0863500653133343	0.707269116186693
NODE_1190_length_312_cov_1.478599	312	0.0847002278561432	0.711717974180735
NODE_1191_length_312_cov_1.221790	312	0.425733578518173	0.245600794438928
NODE_1192_length_312_cov_0.778210	312	0.161534721449943	0.546752730883813
NODE_1193_length_312_cov_0.700389	312	0.196911069788104	0.490665342601788
NODE_1194_length_311_cov_1.363281	311	0.398388718583501	0.267328699106256
NODE_1196_length_311_cov_1.031250	311	0.0286992879135562	0.890268123138034
NODE_1197_length_310_cov_2.447059	310	0.125029799558396	0.61674280039722
NODE_1198_length_310_cov_1.094118	310	0.474598599318748	0.210804369414101
NODE_1199_length_310_cov_1.058824	310	0.275743045214967	0.38850049652433
NODE_1201_length_310_cov_0.835294	310	0.0411479850973105	0.843574975173784
NODE_1202_length_309_cov_2.102362	309	0.31505504761759	0.345422045680238
NODE_1203_length_309_cov_1.232283	309	0.0967279826429003	0.680635551142006
NODE_1205_length_308_cov_1.913043	308	0.248503422030167	0.421469712015889
NODE_1206_length_308_cov_1.592885	308	0.0592075542742011	0.783118172790467
NODE_1207_length_308_cov_1.573123	308	0.00875842318515065	0.972313803376365
NODE_1208_length_308_cov_1.462451	308	0.0116525168431029	0.959285004965243
NODE_1209_length_308_cov_1.233202	308	0.564062465206341	0.154975173783515
NODE_1210_length_308_cov_0.948617	308	0.493806170175465	0.197994041708044
NODE_1211_length_308_cov_0.869565	308	0.397816627338762	0.267686196623635
NODE_1212_length_308_cov_0.841897	308	0.212495898162977	0.468699106256207
NODE_1213_length_308_cov_0.778656	308	0.0180006336220398	0.932492552135055
NODE_1215_length_307_cov_1.404762	307	0.039181781358916	0.851082423038729
NODE_1216_length_307_cov_1.396825	307	0.0235062200648309	0.910665342601787
NODE_1217_length_307_cov_1.369048	307	0.081809245073255	0.719006951340616
NODE_1218_length_307_cov_1.250000	307	0.746152852028355	0.0648659384309831
NODE_1219_length_307_cov_1.242063	307	0.204245056844878	0.48
NODE_1220_length_307_cov_1.063492	307	0.42902080250158	0.242879841112215
NODE_1222_length_306_cov_2.450199	306	0.310548950843982	0.350228401191658
NODE_1223_length_306_cov_1.565737	306	0.0385522125502425	0.853326713008937
NODE_1224_length_306_cov_1.414343	306	0.284048455119584	0.379086395233366
NODE_1225_length_306_cov_1.223108	306	0.203012665924207	0.481787487586892
NODE_1226_length_306_cov_1.219124	306	0.190686454114753	0.500158887785501
NODE_1227_length_306_cov_1.067729	306	0.0609286093675551	0.777914597815293
NODE_1228_length_306_cov_1.023904	306	0.219069951431006	0.459980139026812
NODE_1229_length_306_cov_0.733068	306	0.566884379726639	0.15330685203575
NODE_1232_length_305_cov_1.948000	305	0.944143077355997	0.00500496524329692
NODE_1233_length_305_cov_1.892000	305	0.047525943013616	0.820953326713009
NODE_1234_length_305_cov_1.524000	305	0.910604835391986	0.0113803376365442
NODE_1235_length_305_cov_1.456000	305	0.0494936794608093	0.814657398212512
NODE_1237_length_305_cov_1.072000	305	0.507270426974414	0.1893545183714
NODE_1238_length_305_cov_0.896000	305	0.321559199220909	0.338450844091361
NODE_1239_length_305_cov_0.848000	305	0.287744194784209	0.375074478649454
NODE_1240_length_305_cov_0.792000	305	0.0100818197550553	0.966216484607746
NODE_1242_length_305_cov_0.708000	305	0.00974591500181405	0.967686196623635
NODE_1244_length_304_cov_1.497992	304	0.0768541109217638	0.731539225422046
NODE_1246_length_304_cov_0.803213	304	0.503086910680133	0.191936444885799
NODE_1249_length_303_cov_2.834677	303	0.68662561955911	0.0906454816285998
NODE_1250_length_303_cov_2.108871	303	0.11867449846214	0.630049652432969
NODE_1251_length_303_cov_1.237903	303	0.0383697355551981	0.853723932472691
NODE_1252_length_303_cov_1.072581	303	0.106275673730574	0.658550148957299
NODE_1254_length_302_cov_1.445344	302	0.22783168514595	0.447785501489573
NODE_1257_length_302_cov_0.866397	302	0.0146940811335331	0.946573982125124
NODE_1258_length_302_cov_0.696356	302	0.0674942019866243	0.758192651439921
NODE_1259_length_301_cov_1.784553	301	0.0411771976892981	0.84343594836147
NODE_1260_length_301_cov_1.426829	301	0.0257179982717026	0.901767626613704
NODE_1261_length_301_cov_1.231707	301	0.465253977325781	0.216881827209533
NODE_1262_length_301_cov_1.130081	301	0.0117732359625297	0.958848063555114
NODE_1263_length_301_cov_1.109756	301	0.0173714109185893	0.935431976166832
NODE_1264_length_301_cov_1.105691	301	0.39635161111707	0.26875868917577
NODE_1265_length_301_cov_1.093496	301	0.243934464679767	0.426891757696127
NODE_1266_length_301_cov_1.069106	301	0.177243513741668	0.520278053624628
NODE_1267_length_301_cov_1.056911	301	0.0231398698713461	0.912154915590864
NODE_1268_length_301_cov_1.028455	301	0.792291535535453	0.047090367428004
NODE_1269_length_301_cov_0.914634	301	0.0621664495201682	0.774339622641509
NODE_1272_length_300_cov_1.281633	300	0.0581113972681859	0.786335650446872
NODE_1273_length_300_cov_1.273469	300	0.343627696997746	0.315829195630586
NODE_1274_length_300_cov_1.257143	300	0.00955840256758302	0.96850049652433
NODE_1275_length_300_cov_1.081633	300	0.0896237379181319	0.698728897715988
NODE_1276_length_300_cov_1.069388	300	0.629313593849144	0.119205561072493
NODE_1277_length_300_cov_0.918367	300	0.0916784671636101	0.693326713008937
NODE_1279_length_300_cov_0.906122	300	0.198601352844827	0.488222442899702
NODE_1280_length_300_cov_0.865306	300	0.961491528949238	0.0024428997020854
NODE_1281_length_300_cov_0.722449	300	0.106168037186679	0.658788480635551
NODE_1282_length_300_cov_0.710204	300	0.0840679231906089	0.713128103277061
NODE_1283_length_300_cov_0.702041	300	0.117808358757144	0.632214498510427
